framework,scenario,run,value,status,hwnd,focusHwnd,queryFocus,windowDpi,windowLeft,windowTop,windowWidth,windowHeight,query,resultCount,workingSetBytes,privateBytes,handleCount,userObjects,gdiObjects
winui,summon-escape-lifecycle,89,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,90,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,91,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,92,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,93,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,94,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,95,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,96,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,97,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,98,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,99,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,100,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,resource-snapshot,100,0.000,observed,,,,,,,,,,,182763520,178823168,1293,56,109
winui,summon-escape-lifecycle,101,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,102,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,103,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,104,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,105,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,106,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,107,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,108,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,109,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,110,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,111,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,112,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,113,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,114,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,115,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,116,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,117,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,118,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,119,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,120,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,121,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,122,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,123,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,124,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,125,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,126,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,127,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,128,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,129,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,130,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,131,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,132,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,133,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,134,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,135,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,136,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,137,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,138,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,139,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,140,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,141,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,142,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,143,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,144,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,145,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,146,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,147,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,148,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,149,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,150,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,151,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,152,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,153,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,154,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,155,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,156,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,157,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,158,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,159,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,160,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,161,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,162,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,163,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,164,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,165,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,166,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,167,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,168,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,169,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,170,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,171,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,172,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,173,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,174,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,175,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,176,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,177,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,178,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,179,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,180,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,181,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,182,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,183,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,184,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,185,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,186,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,187,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,188,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,189,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,190,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,191,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,192,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,193,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,194,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,195,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,196,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,197,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,198,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,199,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,200,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,201,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,202,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,203,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,204,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,205,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,206,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,207,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,208,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,209,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,210,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,211,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,212,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,213,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,214,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,215,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,216,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,217,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,218,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,219,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,220,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,221,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,222,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,223,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,224,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,225,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,226,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,227,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,228,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,229,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,230,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,231,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,232,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,233,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,234,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,235,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,236,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,237,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,238,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,239,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,240,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,241,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,242,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,243,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,244,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,245,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,246,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,247,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,248,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,249,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,250,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,resource-snapshot,250,0.000,observed,,,,,,,,,,,183009280,179150848,1301,56,109
winui,summon-escape-lifecycle,251,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,252,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,253,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,254,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,255,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,256,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,257,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,258,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,259,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,260,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,261,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,262,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,263,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,264,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,265,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,266,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,267,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,268,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,269,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,270,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,271,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,272,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,273,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,274,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,275,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,276,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,277,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,278,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,279,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,280,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,281,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,282,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,283,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,284,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,285,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,286,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,287,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,288,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,289,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,290,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,291,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,292,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,293,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,294,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,295,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,296,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,297,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,298,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,299,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,300,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,301,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,302,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,303,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,304,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,305,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,306,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,307,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,308,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,309,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,310,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,311,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,312,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,313,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,314,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,315,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,316,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,317,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,318,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,319,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,320,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,321,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,322,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,323,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,324,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,325,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,326,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,327,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,328,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,329,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,330,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,331,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,332,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,333,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,334,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,335,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,336,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,337,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,338,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,339,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,340,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,341,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,342,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,343,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,344,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,345,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,346,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,347,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,348,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,349,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,350,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,351,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,352,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
winui,summon-escape-lifecycle,353,0.000,pass,35654160,35588756,True,96,1380,516,680,360,,,,,,,
